objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.01970000719505084,0.45728633893327086,0.0168066299742506,0.4751335488843528,0.022453271331060565,0.44516637045753005,0.02060165616538676,0.48062394443440126,0.019522730053741246,0.48419812558132386,0.019816858943898,0.0018291102503118076,0.4684816656581757,0.014883735603811394
reg:squarederror,8,0.9,0.01970034470960606,0.4593265234522001,0.016806995778778956,0.47617601609677285,0.022452546587428512,0.4411671962702119,0.020601512813304072,0.48251463220633384,0.019523393283257952,0.48643387968167995,0.019816958634475107,0.0018287430072511696,0.46912364954143976,0.016770481909504937
reg:squarederror,8,1.0,0.019699830487280957,0.4585499663103085,0.01680763996609131,0.4776975964710853,0.022452064373099937,0.4396433293583627,0.02060267673669935,0.48696030647072663,0.01952329607190588,0.46922663503450057,0.019817101527015487,0.0018285016072843948,0.46641556672899676,0.0163455987651174
reg:squarederror,10,0.8,0.019699974323846296,0.46306207599014315,0.016805230167512192,0.4739698880221224,0.022451294499607557,0.4466473796380533,0.020601886251742557,0.4957580861746793,0.019522805358768148,0.47064391374384856,0.01981623812029535,0.0018290190844398586,0.47001626871376934,0.01595701715973528
reg:squarederror,10,0.9,0.01969949721828786,0.46484638190156846,0.01680564280968917,0.4791738904448096,0.022451751843426418,0.44271993828846423,0.02060044760977652,0.500550216794719,0.019523207306223207,0.4805868060213737,0.019816109357480634,0.0018288847227611925,0.47357544669018703,0.01916454499929351
reg:squarederror,10,1.0,0.019699085442482663,0.46859402432732905,0.01680632868398797,0.47306410556730066,0.022451732790219756,0.4514098219837364,0.02060134459557535,0.4904061173679342,0.019523203912367924,0.4747208897608901,0.01981633908492673,0.0018287357870104585,0.47163899180143803,0.012507799044904363
reg:squarederror,12,0.8,0.01969786645187484,0.4772256325505797,0.016805682870415256,0.49553738738111436,0.022451527069403926,0.44637185083432784,0.020601168668513758,0.48782234303691263,0.019521281801976122,0.4755305050309649,0.01981550537243678,0.0018289513454657449,0.47649754376677994,0.016731941759527882
reg:squarederror,12,0.9,0.01969906655675746,0.45415054656083376,0.016804946015533676,0.481988801360457,0.02245016240908983,0.44666123432103494,0.02060082599215777,0.48329205579905593,0.019522001632849215,0.47115800661926743,0.01981540052127759,0.0018287326871886487,0.4674501289321298,0.014731904358772552
reg:squarederror,12,1.0,0.019699047854072164,0.46523946922240833,0.016805334429546816,0.48407029746738256,0.02245113679810193,0.45197922657781325,0.02060011697779808,0.502963459981973,0.01952106486924794,0.4808853921629845,0.019815340185753386,0.0018288551017349038,0.4770275690825123,0.017340888208603997
reg:linear,8,0.8,0.01970000719505084,0.45728633893327086,0.0168066299742506,0.4751335488843528,0.022453271331060565,0.44516637045753005,0.02060165616538676,0.48062394443440126,0.019522730053741246,0.48419812558132386,0.019816858943898,0.0018291102503118076,0.4684816656581757,0.014883735603811394
reg:linear,8,0.9,0.01970034470960606,0.4593265234522001,0.016806995778778956,0.47617601609677285,0.022452546587428512,0.4411671962702119,0.020601512813304072,0.48251463220633384,0.019523393283257952,0.48643387968167995,0.019816958634475107,0.0018287430072511696,0.46912364954143976,0.016770481909504937
reg:linear,8,1.0,0.019699830487280957,0.4585499663103085,0.01680763996609131,0.4776975964710853,0.022452064373099937,0.4396433293583627,0.02060267673669935,0.48696030647072663,0.01952329607190588,0.46922663503450057,0.019817101527015487,0.0018285016072843948,0.46641556672899676,0.0163455987651174
reg:linear,10,0.8,0.019699974323846296,0.46306207599014315,0.016805230167512192,0.4739698880221224,0.022451294499607557,0.4466473796380533,0.020601886251742557,0.4957580861746793,0.019522805358768148,0.47064391374384856,0.01981623812029535,0.0018290190844398586,0.47001626871376934,0.01595701715973528
reg:linear,10,0.9,0.01969949721828786,0.46484638190156846,0.01680564280968917,0.4791738904448096,0.022451751843426418,0.44271993828846423,0.02060044760977652,0.500550216794719,0.019523207306223207,0.4805868060213737,0.019816109357480634,0.0018288847227611925,0.47357544669018703,0.01916454499929351
reg:linear,10,1.0,0.019699085442482663,0.46859402432732905,0.01680632868398797,0.47306410556730066,0.022451732790219756,0.4514098219837364,0.02060134459557535,0.4904061173679342,0.019523203912367924,0.4747208897608901,0.01981633908492673,0.0018287357870104585,0.47163899180143803,0.012507799044904363
reg:linear,12,0.8,0.01969786645187484,0.4772256325505797,0.016805682870415256,0.49553738738111436,0.022451527069403926,0.44637185083432784,0.020601168668513758,0.48782234303691263,0.019521281801976122,0.4755305050309649,0.01981550537243678,0.0018289513454657449,0.47649754376677994,0.016731941759527882
reg:linear,12,0.9,0.01969906655675746,0.45415054656083376,0.016804946015533676,0.481988801360457,0.02245016240908983,0.44666123432103494,0.02060082599215777,0.48329205579905593,0.019522001632849215,0.47115800661926743,0.01981540052127759,0.0018287326871886487,0.4674501289321298,0.014731904358772552
reg:linear,12,1.0,0.019699047854072164,0.46523946922240833,0.016805334429546816,0.48407029746738256,0.02245113679810193,0.45197922657781325,0.02060011697779808,0.502963459981973,0.01952106486924794,0.4808853921629845,0.019815340185753386,0.0018288551017349038,0.4770275690825123,0.017340888208603997
