objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.000391149974984397,0.5146392372853839,0.00029200308500800773,0.4770553347635615,0.00039891830067658417,0.4810104338068332,0.0005012272069419165,0.5147098254101319,0.0004121954052726772,0.5012198344842316,0.00039909879457671656,6.65348647596767e-05,0.49772693315002847,0.016083540347559978
reg:squarederror,8,0.9,0.0003907013402985903,0.5042749343189943,0.00029108386459083987,0.4770510193984331,0.0003969375796347241,0.47791970850657517,0.0005019893716367664,0.5125169576840111,0.00041257238891947247,0.5054906132452033,0.00039865690901607866,6.709611831730991e-05,0.49545064663064337,0.014938594509476195
reg:squarederror,8,1.0,0.00039133118582270545,0.5112250910676647,0.00029067201733806486,0.4807101454838743,0.00039660710950012586,0.4789922051690633,0.0005002551694346368,0.5284372025083225,0.00041265739250779355,0.5048831315923445,0.00039830457492066526,6.668763617130073e-05,0.5008495551642539,0.018806059348791464
reg:squarederror,10,0.8,0.0003880237550955519,0.5018696000070677,0.00028740635396314957,0.48269661036632755,0.00039376961349701846,0.4726643820208152,0.0004976580384079171,0.50741578126965,0.00041010092753158484,0.4938305879395604,0.00039539173769904447,6.692162293514396e-05,0.4916953923206842,0.012636151477242398
reg:squarederror,10,0.9,0.0003884273948777414,0.501609492419327,0.0002888647170684094,0.4726859395402259,0.0003947484819509185,0.4786704217265425,0.0004971990075558675,0.5148603574696248,0.00040980233664057963,0.5021641905531002,0.0003958083876187033,6.628489955503576e-05,0.493998080341764,0.015805049958334087
reg:squarederror,10,1.0,0.0003886168347100356,0.5150729840042919,0.00028825164150368915,0.49055671774722376,0.0003940642327165903,0.4816758182690004,0.0004978375751624812,0.5114002864812005,0.0004098451271993835,0.5094051511901644,0.000395723082258436,6.667857666190414e-05,0.5016221915383763,0.013095128379953629
reg:squarederror,12,0.8,0.00038789837784156274,0.519382522986021,0.0002865821713144144,0.4869097405960566,0.00039249304109058807,0.46726551231793134,0.0004960426720736001,0.5133685487384984,0.0004087327003722754,0.4893568305230648,0.0003943497925384881,6.664418691487569e-05,0.49525663103231443,0.01896355018684013
reg:squarederror,12,0.9,0.0003869627932879688,0.5132134416596489,0.0002868205029090009,0.48688864336933,0.0003935053628917751,0.4809531758362169,0.0004960216099318361,0.5191754098915994,0.0004084173568433415,0.4983268464294021,0.00039434552517278454,6.656257758540152e-05,0.49971150343723947,0.014692609434431035
reg:squarederror,12,1.0,0.00038795704900152313,0.5152415287911408,0.0002869422331752039,0.4824740313169389,0.00039368832322600353,0.46880585365881305,0.0004972830788527401,0.5117140141781614,0.0004076544846069517,0.5062836167210032,0.0003947050337724845,6.685706215617757e-05,0.49690380893321145,0.018117993905388825
reg:linear,8,0.8,0.000391149974984397,0.5146392372853839,0.00029200308500800773,0.4770553347635615,0.00039891830067658417,0.4810104338068332,0.0005012272069419165,0.5147098254101319,0.0004121954052726772,0.5012198344842316,0.00039909879457671656,6.65348647596767e-05,0.49772693315002847,0.016083540347559978
reg:linear,8,0.9,0.0003907013402985903,0.5042749343189943,0.00029108386459083987,0.4770510193984331,0.0003969375796347241,0.47791970850657517,0.0005019893716367664,0.5125169576840111,0.00041257238891947247,0.5054906132452033,0.00039865690901607866,6.709611831730991e-05,0.49545064663064337,0.014938594509476195
reg:linear,8,1.0,0.00039133118582270545,0.5112250910676647,0.00029067201733806486,0.4807101454838743,0.00039660710950012586,0.4789922051690633,0.0005002551694346368,0.5284372025083225,0.00041265739250779355,0.5048831315923445,0.00039830457492066526,6.668763617130073e-05,0.5008495551642539,0.018806059348791464
reg:linear,10,0.8,0.0003880237550955519,0.5018696000070677,0.00028740635396314957,0.48269661036632755,0.00039376961349701846,0.4726643820208152,0.0004976580384079171,0.50741578126965,0.00041010092753158484,0.4938305879395604,0.00039539173769904447,6.692162293514396e-05,0.4916953923206842,0.012636151477242398
reg:linear,10,0.9,0.0003884273948777414,0.501609492419327,0.0002888647170684094,0.4726859395402259,0.0003947484819509185,0.4786704217265425,0.0004971990075558675,0.5148603574696248,0.00040980233664057963,0.5021641905531002,0.0003958083876187033,6.628489955503576e-05,0.493998080341764,0.015805049958334087
reg:linear,10,1.0,0.0003886168347100356,0.5150729840042919,0.00028825164150368915,0.49055671774722376,0.0003940642327165903,0.4816758182690004,0.0004978375751624812,0.5114002864812005,0.0004098451271993835,0.5094051511901644,0.000395723082258436,6.667857666190414e-05,0.5016221915383763,0.013095128379953629
reg:linear,12,0.8,0.00038789837784156274,0.519382522986021,0.0002865821713144144,0.4869097405960566,0.00039249304109058807,0.46726551231793134,0.0004960426720736001,0.5133685487384984,0.0004087327003722754,0.4893568305230648,0.0003943497925384881,6.664418691487569e-05,0.49525663103231443,0.01896355018684013
reg:linear,12,0.9,0.0003869627932879688,0.5132134416596489,0.0002868205029090009,0.48688864336933,0.0003935053628917751,0.4809531758362169,0.0004960216099318361,0.5191754098915994,0.0004084173568433415,0.4983268464294021,0.00039434552517278454,6.656257758540152e-05,0.49971150343723947,0.014692609434431035
reg:linear,12,1.0,0.00038795704900152313,0.5152415287911408,0.0002869422331752039,0.4824740313169389,0.00039368832322600353,0.46880585365881305,0.0004972830788527401,0.5117140141781614,0.0004076544846069517,0.5062836167210032,0.0003947050337724845,6.685706215617757e-05,0.49690380893321145,0.018117993905388825
