objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,7.671424629328237e-06,0.5198732142079674,5.8466668251780985e-06,0.5032641630885244,7.252068839804298e-06,0.4836970966652075,6.13703988051688e-06,0.534038533609257,6.41468329753958e-06,0.5225209229153268,6.664376694473419e-06,6.882743550283024e-07,0.5126787860972566,0.01751250818983108
reg:squarederror,8,0.9,6.018153571499476e-06,0.5313378573889834,7.124985588758217e-06,0.5011031612968438,7.472144572035348e-06,0.4809839840058072,5.761218364554966e-06,0.5307813044633096,6.181380200375504e-06,0.5170202473088626,6.5115764594447015e-06,6.655065507219556e-07,0.5122453108927614,0.019143283226690372
reg:squarederror,8,1.0,6.887972987965332e-06,0.5140635501509597,7.987392520048222e-06,0.49555735249301863,7.667867453756981e-06,0.4929031213015231,7.401571545398009e-06,0.5372494306094769,8.170786407917255e-06,0.5217732486170198,7.623118183017159e-06,4.525837259258289e-07,0.5123093406343997,0.016564307101603278
reg:squarederror,10,0.8,5.308795395989609e-06,0.5167038353345218,5.411518836926588e-06,0.5083740488913956,4.987483594417418e-06,0.4821979671032474,5.0070320700448065e-06,0.5330821453069592,4.714707580682831e-06,0.5236546464659707,5.08590749561225e-06,2.487568031856065e-07,0.512802528620419,0.017323406865469366
reg:squarederror,10,0.9,5.391606135193222e-06,0.5151342464954642,4.7168214761894566e-06,0.49398649483937435,4.555256433594043e-06,0.4816214299184401,4.719903923960219e-06,0.5288253443780594,4.309594209884602e-06,0.5106939809166475,4.738636435764308e-06,3.5913832561168064e-07,0.506052299309597,0.01652325374276958
reg:squarederror,10,1.0,5.387979844652718e-06,0.5181314247365877,5.33666540124466e-06,0.499526559673754,4.801748688178083e-06,0.47536067205250865,4.664170318657197e-06,0.5310614980269394,4.644985292430055e-06,0.5281567884622165,4.967109909032542e-06,3.275923570334417e-07,0.5104473885904013,0.020726557576280842
reg:squarederror,12,0.8,2.2179517488009777e-06,0.5239587455819924,4.177197843324573e-06,0.5029644911591015,3.4121194276285194e-06,0.4895607484798956,2.6986711101005184e-06,0.5363053066710317,3.0322255259210582e-06,0.5226931652882022,3.107633131155129e-06,6.6349827158147e-07,0.5150964914360447,0.01664525424784798
reg:squarederror,12,0.9,2.54714406983381e-06,0.5252739059587621,2.5760486820083676e-06,0.5016274948937081,3.162606709954637e-06,0.47712953987367757,3.1390825243098593e-06,0.5358419792078782,3.917343458662877e-06,0.5145730728144454,3.0684450889539105e-06,4.997386265531666e-07,0.5108891985496944,0.02034023455101187
reg:squarederror,12,1.0,2.596800183093299e-06,0.5167195921525525,4.418867387977978e-06,0.5193648582929856,3.2436804803804634e-06,0.48892731983022986,2.6447557780202203e-06,0.5360221272525522,3.629274529017561e-06,0.5135490306300335,3.3066756716979047e-06,6.763238847775507e-07,0.5149165856316706,0.015137991893741713
reg:linear,8,0.8,7.671424629328237e-06,0.5198732142079674,5.8466668251780985e-06,0.5032641630885244,7.252068839804298e-06,0.4836970966652075,6.13703988051688e-06,0.534038533609257,6.41468329753958e-06,0.5225209229153268,6.664376694473419e-06,6.882743550283024e-07,0.5126787860972566,0.01751250818983108
reg:linear,8,0.9,6.018153571499476e-06,0.5313378573889834,7.124985588758217e-06,0.5011031612968438,7.472144572035348e-06,0.4809839840058072,5.761218364554966e-06,0.5307813044633096,6.181380200375504e-06,0.5170202473088626,6.5115764594447015e-06,6.655065507219556e-07,0.5122453108927614,0.019143283226690372
reg:linear,8,1.0,6.887972987965332e-06,0.5140635501509597,7.987392520048222e-06,0.49555735249301863,7.667867453756981e-06,0.4929031213015231,7.401571545398009e-06,0.5372494306094769,8.170786407917255e-06,0.5217732486170198,7.623118183017159e-06,4.525837259258289e-07,0.5123093406343997,0.016564307101603278
reg:linear,10,0.8,5.308795395989609e-06,0.5167038353345218,5.411518836926588e-06,0.5083740488913956,4.987483594417418e-06,0.4821979671032474,5.0070320700448065e-06,0.5330821453069592,4.714707580682831e-06,0.5236546464659707,5.08590749561225e-06,2.487568031856065e-07,0.512802528620419,0.017323406865469366
reg:linear,10,0.9,5.391606135193222e-06,0.5151342464954642,4.7168214761894566e-06,0.49398649483937435,4.555256433594043e-06,0.4816214299184401,4.719903923960219e-06,0.5288253443780594,4.309594209884602e-06,0.5106939809166475,4.738636435764308e-06,3.5913832561168064e-07,0.506052299309597,0.01652325374276958
reg:linear,10,1.0,5.387979844652718e-06,0.5181314247365877,5.33666540124466e-06,0.499526559673754,4.801748688178083e-06,0.47536067205250865,4.664170318657197e-06,0.5310614980269394,4.644985292430055e-06,0.5281567884622165,4.967109909032542e-06,3.275923570334417e-07,0.5104473885904013,0.020726557576280842
reg:linear,12,0.8,2.2179517488009777e-06,0.5239587455819924,4.177197843324573e-06,0.5029644911591015,3.4121194276285194e-06,0.4895607484798956,2.6986711101005184e-06,0.5363053066710317,3.0322255259210582e-06,0.5226931652882022,3.107633131155129e-06,6.6349827158147e-07,0.5150964914360447,0.01664525424784798
reg:linear,12,0.9,2.54714406983381e-06,0.5252739059587621,2.5760486820083676e-06,0.5016274948937081,3.162606709954637e-06,0.47712953987367757,3.1390825243098593e-06,0.5358419792078782,3.917343458662877e-06,0.5145730728144454,3.0684450889539105e-06,4.997386265531666e-07,0.5108891985496944,0.02034023455101187
reg:linear,12,1.0,2.596800183093299e-06,0.5167195921525525,4.418867387977978e-06,0.5193648582929856,3.2436804803804634e-06,0.48892731983022986,2.6447557780202203e-06,0.5360221272525522,3.629274529017561e-06,0.5135490306300335,3.3066756716979047e-06,6.763238847775507e-07,0.5149165856316706,0.015137991893741713
