objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,1.2778791306476208e-05,0.2543314093177015,1.1896281020089019e-05,0.2545416422922575,1.2297788251615831e-05,0.25908128344299025,1.3083578785283542e-05,0.26301419858828134,1.1716163738965972e-05,0.24434314493696146,1.2354520620486113e-05,5.161846615082905e-07,0.2550623357156384,0.006246446829526842
reg:squarederror,8,0.9,1.0700965952834402e-05,0.25145003015634837,1.2042924286657415e-05,0.25264982098523586,1.0455899087376534e-05,0.25917006286111904,1.0775399152219634e-05,0.2594519417890644,1.189854515643359e-05,0.24544422517304645,1.1174746727104316e-05,6.600462223189187e-07,0.2536332161929628,0.005240366016200009
reg:squarederror,8,1.0,9.780613547348077e-06,0.25709002660595387,1.0608518707062334e-05,0.25361103880185737,1.0521951452274441e-05,0.25726861325579814,9.16810336721698e-06,0.2639231084423713,1.0465180216899186e-05,0.24232803770428749,1.0108873458160203e-05,5.549840075812456e-07,0.2548441649620537,0.007092574996867402
reg:squarederror,10,0.8,3.0459666123532235e-06,0.25634022088210806,2.7427548282453116e-06,0.2568826700762015,3.0017657511516208e-06,0.2578161499596616,2.6688153705042953e-06,0.2620894914359541,3.2314149680278354e-06,0.2431536644895178,2.9381435060564572e-06,2.0610489695592083e-07,0.25525643936868864,0.006380267820746655
reg:squarederror,10,0.9,2.788781459669401e-06,0.2559816303624878,2.905843968016899e-06,0.25229096045414307,3.049282442919636e-06,0.2589489721072023,2.5756873700090623e-06,0.2612852654108107,2.8460660025460668e-06,0.24686218904519372,2.833132248632213e-06,1.5519023205574826e-07,0.2550738034759675,0.0050911328363775895
reg:squarederror,10,1.0,2.8573112743016155e-06,0.2533405485682769,2.638310322898477e-06,0.25529370207507956,2.7927484809546058e-06,0.25878668707951813,2.940000983570616e-06,0.2616543864183543,2.6772996048039893e-06,0.24191251083078438,2.7811341333058606e-06,1.1167522207108209e-07,0.25419756699440266,0.006775290056050706
reg:squarederror,12,0.8,2.302695480568651e-06,0.2558863174613424,2.127480933103727e-06,0.2587986394726505,2.261027160881039e-06,0.26208850439049675,2.212126279632732e-06,0.26770794753740174,2.4414531215072054e-06,0.24670693826341353,2.268956595138671e-06,1.0411655741105175e-07,0.258237669425061,0.006975907138571536
reg:squarederror,12,0.9,2.355817004446992e-06,0.2559949575762663,2.7498164967431795e-06,0.2579640745728076,2.4626927658313443e-06,0.26116519452477355,2.071791527874971e-06,0.2644779572455165,2.5181586152889515e-06,0.24780925360034306,2.4316552820370875e-06,2.2132603846574507e-07,0.2574822875039414,0.0056305426603646585
reg:squarederror,12,1.0,2.2537052145793407e-06,0.26028694080811066,2.8139502397705472e-06,0.26144529871207983,2.478590088983804e-06,0.2617795411762631,2.1322183677993335e-06,0.26531347881673206,2.386398209360223e-06,0.24088488634308092,2.4129724240986496e-06,2.3237209800298221e-07,0.2579420291712533,0.008692323024203
reg:linear,8,0.8,1.2778791306476208e-05,0.2543314093177015,1.1896281020089019e-05,0.2545416422922575,1.2297788251615831e-05,0.25908128344299025,1.3083578785283542e-05,0.26301419858828134,1.1716163738965972e-05,0.24434314493696146,1.2354520620486113e-05,5.161846615082905e-07,0.2550623357156384,0.006246446829526842
reg:linear,8,0.9,1.0700965952834402e-05,0.25145003015634837,1.2042924286657415e-05,0.25264982098523586,1.0455899087376534e-05,0.25917006286111904,1.0775399152219634e-05,0.2594519417890644,1.189854515643359e-05,0.24544422517304645,1.1174746727104316e-05,6.600462223189187e-07,0.2536332161929628,0.005240366016200009
reg:linear,8,1.0,9.780613547348077e-06,0.25709002660595387,1.0608518707062334e-05,0.25361103880185737,1.0521951452274441e-05,0.25726861325579814,9.16810336721698e-06,0.2639231084423713,1.0465180216899186e-05,0.24232803770428749,1.0108873458160203e-05,5.549840075812456e-07,0.2548441649620537,0.007092574996867402
reg:linear,10,0.8,3.0459666123532235e-06,0.25634022088210806,2.7427548282453116e-06,0.2568826700762015,3.0017657511516208e-06,0.2578161499596616,2.6688153705042953e-06,0.2620894914359541,3.2314149680278354e-06,0.2431536644895178,2.9381435060564572e-06,2.0610489695592083e-07,0.25525643936868864,0.006380267820746655
reg:linear,10,0.9,2.788781459669401e-06,0.2559816303624878,2.905843968016899e-06,0.25229096045414307,3.049282442919636e-06,0.2589489721072023,2.5756873700090623e-06,0.2612852654108107,2.8460660025460668e-06,0.24686218904519372,2.833132248632213e-06,1.5519023205574826e-07,0.2550738034759675,0.0050911328363775895
reg:linear,10,1.0,2.8573112743016155e-06,0.2533405485682769,2.638310322898477e-06,0.25529370207507956,2.7927484809546058e-06,0.25878668707951813,2.940000983570616e-06,0.2616543864183543,2.6772996048039893e-06,0.24191251083078438,2.7811341333058606e-06,1.1167522207108209e-07,0.25419756699440266,0.006775290056050706
reg:linear,12,0.8,2.302695480568651e-06,0.2558863174613424,2.127480933103727e-06,0.2587986394726505,2.261027160881039e-06,0.26208850439049675,2.212126279632732e-06,0.26770794753740174,2.4414531215072054e-06,0.24670693826341353,2.268956595138671e-06,1.0411655741105175e-07,0.258237669425061,0.006975907138571536
reg:linear,12,0.9,2.355817004446992e-06,0.2559949575762663,2.7498164967431795e-06,0.2579640745728076,2.4626927658313443e-06,0.26116519452477355,2.071791527874971e-06,0.2644779572455165,2.5181586152889515e-06,0.24780925360034306,2.4316552820370875e-06,2.2132603846574507e-07,0.2574822875039414,0.0056305426603646585
reg:linear,12,1.0,2.2537052145793407e-06,0.26028694080811066,2.8139502397705472e-06,0.26144529871207983,2.478590088983804e-06,0.2617795411762631,2.1322183677993335e-06,0.26531347881673206,2.386398209360223e-06,0.24088488634308092,2.4129724240986496e-06,2.3237209800298221e-07,0.2579420291712533,0.008692323024203
