objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,7.825294332803844e-06,0.2491536192374187,6.951654856412463e-06,0.24818298152096502,7.520347803044013e-06,0.2560686966979533,7.201686668056776e-06,0.257625737299549,7.7797104911995e-06,0.2383914941259485,7.45573883030332e-06,3.359602297078017e-07,0.24988450577636687,0.0068365134326106546
reg:squarederror,8,0.9,6.639516254896643e-06,0.25180778339021154,6.245599985219354e-06,0.24693443930101916,6.361376966886029e-06,0.25206456343441186,6.7895657276248275e-06,0.2565167992710172,6.5250072893317945e-06,0.24081156512421006,6.512213244791729e-06,1.9345715629224034e-07,0.24962703010417395,0.0053503016896091415
reg:squarederror,8,1.0,5.994150180125514e-06,0.24908875010062304,5.890104404116759e-06,0.2489262532352789,5.6957268852953455e-06,0.25771763417299737,5.4329777891501376e-06,0.2607485945323408,5.8078944139309695e-06,0.23609212730387127,5.764170734523746e-06,1.9237199496798399e-07,0.25051467186902227,0.008592810453054983
reg:squarederror,10,0.8,2.4287263798752834e-06,0.25307953249173837,2.776340870288247e-06,0.24933318919302933,2.5835459245132114e-06,0.2578263802244833,2.4199092634119055e-06,0.2584315080278059,2.925436334838688e-06,0.24275136602826,2.626791754585467e-06,1.9771392614280284e-07,0.2522843951930634,0.005808977526672168
reg:squarederror,10,0.9,2.9037433331257677e-06,0.2533360352341488,2.665225650924385e-06,0.24988899589415725,2.406036904563278e-06,0.256774316317736,2.934864726515021e-06,0.2598496837926675,2.8212321548510603e-06,0.2429666167989589,2.746220553995902e-06,1.9406796731966658e-07,0.2525631296075337,0.0058424206919886435
reg:squarederror,10,1.0,2.3348394552866903e-06,0.25380897790783363,2.782826152749279e-06,0.24828415451518407,2.9376894934221466e-06,0.2564125239220864,2.5653040919794445e-06,0.2575138040836601,2.862206259105087e-06,0.23948947680452232,2.6965730905085295e-06,2.1958771817425467e-07,0.2511017874466573,0.006624674682483688
reg:squarederror,12,0.8,2.176215662488757e-06,0.2562761959276995,1.7471112327667089e-06,0.249573978382817,2.0192074940170744e-06,0.25559045667191577,2.166412073259335e-06,0.26063473583860525,2.194156249512186e-06,0.24425124384897404,2.0606205424088124e-06,1.6875366228141933e-07,0.2532653221340023,0.0057211798781124385
reg:squarederror,12,0.9,2.37568934950495e-06,0.2531333127864134,2.363924546661094e-06,0.25260600633486796,2.3544206857874775e-06,0.26123928618480285,2.1212477386510285e-06,0.2632889625660285,2.0276359062769547e-06,0.24401644927920405,2.248583645376301e-06,1.4539133344796388e-07,0.25485680343026335,0.006890387209545332
reg:squarederror,12,1.0,2.1956174202696782e-06,0.2572212840110551,2.1044142033467394e-06,0.25137403058511404,2.4196571370535267e-06,0.26153664850872926,2.7360295204115094e-06,0.2626070885524732,2.2896204675209243e-06,0.24549598526306043,2.3490677497204755e-06,2.1984476991873744e-07,0.2556470073840864,0.0064328925091587195
reg:linear,8,0.8,7.825294332803844e-06,0.2491536192374187,6.951654856412463e-06,0.24818298152096502,7.520347803044013e-06,0.2560686966979533,7.201686668056776e-06,0.257625737299549,7.7797104911995e-06,0.2383914941259485,7.45573883030332e-06,3.359602297078017e-07,0.24988450577636687,0.0068365134326106546
reg:linear,8,0.9,6.639516254896643e-06,0.25180778339021154,6.245599985219354e-06,0.24693443930101916,6.361376966886029e-06,0.25206456343441186,6.7895657276248275e-06,0.2565167992710172,6.5250072893317945e-06,0.24081156512421006,6.512213244791729e-06,1.9345715629224034e-07,0.24962703010417395,0.0053503016896091415
reg:linear,8,1.0,5.994150180125514e-06,0.24908875010062304,5.890104404116759e-06,0.2489262532352789,5.6957268852953455e-06,0.25771763417299737,5.4329777891501376e-06,0.2607485945323408,5.8078944139309695e-06,0.23609212730387127,5.764170734523746e-06,1.9237199496798399e-07,0.25051467186902227,0.008592810453054983
reg:linear,10,0.8,2.4287263798752834e-06,0.25307953249173837,2.776340870288247e-06,0.24933318919302933,2.5835459245132114e-06,0.2578263802244833,2.4199092634119055e-06,0.2584315080278059,2.925436334838688e-06,0.24275136602826,2.626791754585467e-06,1.9771392614280284e-07,0.2522843951930634,0.005808977526672168
reg:linear,10,0.9,2.9037433331257677e-06,0.2533360352341488,2.665225650924385e-06,0.24988899589415725,2.406036904563278e-06,0.256774316317736,2.934864726515021e-06,0.2598496837926675,2.8212321548510603e-06,0.2429666167989589,2.746220553995902e-06,1.9406796731966658e-07,0.2525631296075337,0.0058424206919886435
reg:linear,10,1.0,2.3348394552866903e-06,0.25380897790783363,2.782826152749279e-06,0.24828415451518407,2.9376894934221466e-06,0.2564125239220864,2.5653040919794445e-06,0.2575138040836601,2.862206259105087e-06,0.23948947680452232,2.6965730905085295e-06,2.1958771817425467e-07,0.2511017874466573,0.006624674682483688
reg:linear,12,0.8,2.176215662488757e-06,0.2562761959276995,1.7471112327667089e-06,0.249573978382817,2.0192074940170744e-06,0.25559045667191577,2.166412073259335e-06,0.26063473583860525,2.194156249512186e-06,0.24425124384897404,2.0606205424088124e-06,1.6875366228141933e-07,0.2532653221340023,0.0057211798781124385
reg:linear,12,0.9,2.37568934950495e-06,0.2531333127864134,2.363924546661094e-06,0.25260600633486796,2.3544206857874775e-06,0.26123928618480285,2.1212477386510285e-06,0.2632889625660285,2.0276359062769547e-06,0.24401644927920405,2.248583645376301e-06,1.4539133344796388e-07,0.25485680343026335,0.006890387209545332
reg:linear,12,1.0,2.1956174202696782e-06,0.2572212840110551,2.1044142033467394e-06,0.25137403058511404,2.4196571370535267e-06,0.26153664850872926,2.7360295204115094e-06,0.2626070885524732,2.2896204675209243e-06,0.24549598526306043,2.3490677497204755e-06,2.1984476991873744e-07,0.2556470073840864,0.0064328925091587195
