objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.0003864336578550989,0.42120917894204524,0.00028563533764151513,0.3933815942290185,0.0003922947940070129,0.37701685381406674,0.000495926625063562,0.4299550645888392,0.00040859999825114054,0.3915173103747221,0.0003937780825636659,6.694028371323081e-05,0.4026160003897384,0.01978333744621369
reg:squarederror,8,0.9,0.00038619790444473066,0.40397375008716363,0.00028625170199389716,0.4038220550364676,0.0003925153090340193,0.3833786917596742,0.0004953460773016859,0.42903612334349756,0.00040802151430016035,0.41345749278658306,0.0003936665014148986,6.654298891199213e-05,0.40673362260267715,0.014860409726654606
reg:squarederror,8,1.0,0.00038672051024010116,0.4049961770181776,0.00028625310662729655,0.39479429565923213,0.000392358304841288,0.3685296689682372,0.0004960820900109419,0.4275240252170343,0.0004088135884264672,0.4029477743433402,0.000394045520029219,6.679111364295828e-05,0.39975838824120424,0.019017951173806513
reg:squarederror,10,0.8,0.00038639476792849605,0.40326076853298753,0.0002854596315995371,0.4017457743532576,0.00039171253004811164,0.38341652355418565,0.0004950725872384488,0.4292497490483067,0.00040794630943462567,0.39331600326838956,0.0003933171652498439,6.6711198111847e-05,0.40219776375142546,0.015262796825672506
reg:squarederror,10,0.9,0.0003860391336093989,0.4009412036551757,0.00028519424006413974,0.409222477575163,0.00039151423682722377,0.3832755922224949,0.0004951914137322841,0.43098119643722954,0.0004075300874497338,0.39676866531856064,0.00039309382233655607,6.682351008022145e-05,0.40423782704172473,0.01578686757264393
reg:squarederror,10,1.0,0.0003856412626484504,0.40000123055947023,0.0002852474269999725,0.42345057287561017,0.0003917343168043319,0.3754118554895381,0.000495911198929312,0.4326984848213149,0.00040823451629870864,0.3921816850884196,0.00039335374433615504,6.706496795516176e-05,0.4047487657668706,0.02084259722922903
reg:squarederror,12,0.8,0.00038559999480396363,0.4038407986530243,0.00028519062704682646,0.40877169595484936,0.00039112347355421017,0.37901645338324813,0.0004946199433262053,0.4484906542435829,0.00040731416889166203,0.39489511167694363,0.0003927696415245735,6.665190966882162e-05,0.4070029427823297,0.023083331685584126
reg:squarederror,12,0.9,0.00038522195690640946,0.4180476055145854,0.00028540360292122395,0.41249952344540775,0.00039106401229873283,0.3802297089630366,0.0004948423227373529,0.45097140847981837,0.0004072140115259246,0.4085200567426369,0.0003927491812779287,6.665555181846507e-05,0.41405366062909704,0.02260958877460501
reg:squarederror,12,1.0,0.00038522090382212004,0.40959162001832783,0.00028506163640432765,0.4287612158256354,0.00039105639296402165,0.38487473090252344,0.0004949981174639188,0.4584742732367312,0.0004079820996771157,0.40468165089943714,0.00039286383006630077,6.684754123680356e-05,0.417276698176531,0.024886612714104733
reg:linear,8,0.8,0.0003864336578550989,0.42120917894204524,0.00028563533764151513,0.3933815942290185,0.0003922947940070129,0.37701685381406674,0.000495926625063562,0.4299550645888392,0.00040859999825114054,0.3915173103747221,0.0003937780825636659,6.694028371323081e-05,0.4026160003897384,0.01978333744621369
reg:linear,8,0.9,0.00038619790444473066,0.40397375008716363,0.00028625170199389716,0.4038220550364676,0.0003925153090340193,0.3833786917596742,0.0004953460773016859,0.42903612334349756,0.00040802151430016035,0.41345749278658306,0.0003936665014148986,6.654298891199213e-05,0.40673362260267715,0.014860409726654606
reg:linear,8,1.0,0.00038672051024010116,0.4049961770181776,0.00028625310662729655,0.39479429565923213,0.000392358304841288,0.3685296689682372,0.0004960820900109419,0.4275240252170343,0.0004088135884264672,0.4029477743433402,0.000394045520029219,6.679111364295828e-05,0.39975838824120424,0.019017951173806513
reg:linear,10,0.8,0.00038639476792849605,0.40326076853298753,0.0002854596315995371,0.4017457743532576,0.00039171253004811164,0.38341652355418565,0.0004950725872384488,0.4292497490483067,0.00040794630943462567,0.39331600326838956,0.0003933171652498439,6.6711198111847e-05,0.40219776375142546,0.015262796825672506
reg:linear,10,0.9,0.0003860391336093989,0.4009412036551757,0.00028519424006413974,0.409222477575163,0.00039151423682722377,0.3832755922224949,0.0004951914137322841,0.43098119643722954,0.0004075300874497338,0.39676866531856064,0.00039309382233655607,6.682351008022145e-05,0.40423782704172473,0.01578686757264393
reg:linear,10,1.0,0.0003856412626484504,0.40000123055947023,0.0002852474269999725,0.42345057287561017,0.0003917343168043319,0.3754118554895381,0.000495911198929312,0.4326984848213149,0.00040823451629870864,0.3921816850884196,0.00039335374433615504,6.706496795516176e-05,0.4047487657668706,0.02084259722922903
reg:linear,12,0.8,0.00038559999480396363,0.4038407986530243,0.00028519062704682646,0.40877169595484936,0.00039112347355421017,0.37901645338324813,0.0004946199433262053,0.4484906542435829,0.00040731416889166203,0.39489511167694363,0.0003927696415245735,6.665190966882162e-05,0.4070029427823297,0.023083331685584126
reg:linear,12,0.9,0.00038522195690640946,0.4180476055145854,0.00028540360292122395,0.41249952344540775,0.00039106401229873283,0.3802297089630366,0.0004948423227373529,0.45097140847981837,0.0004072140115259246,0.4085200567426369,0.0003927491812779287,6.665555181846507e-05,0.41405366062909704,0.02260958877460501
reg:linear,12,1.0,0.00038522090382212004,0.40959162001832783,0.00028506163640432765,0.4287612158256354,0.00039105639296402165,0.38487473090252344,0.0004949981174639188,0.4584742732367312,0.0004079820996771157,0.40468165089943714,0.00039286383006630077,6.684754123680356e-05,0.417276698176531,0.024886612714104733
