n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.5831132571286343,0.6599407203497794,0.5845362690853619,0.6408389598577295,0.5905213188747896,0.6140151312952531,0.583115073492334,0.6877228266428622,0.5834647074524875,0.6650785330831896,0.5849501252067214,0.0028339880314382174,0.6535192342457627,0.024763287805718428
1750,0.05,0.355465601091483,0.5316817217947809,0.36296248747599397,0.5106203033320967,0.3602028948510184,0.4955694340847381,0.35012425447058576,0.5425179614653733,0.35707317234625446,0.5346394671859155,0.35716568204706717,0.0043659626753429276,0.5230057775725809,0.017306027727799787
1750,0.1,0.24375797122335072,0.4845604018080492,0.25179989080948517,0.46848997858286245,0.24629832200893612,0.45011198637044597,0.23768267837578025,0.4987006714806118,0.24577065366079,0.4996246635599329,0.24506190321566845,0.00455158726860084,0.48029754036038047,0.018873108375306282
1750,0.2,0.13970931553188262,0.46286159542276395,0.14491318380855497,0.43698062009761957,0.13927117227297817,0.44980102640002656,0.14158875394362946,0.48464169879287505,0.14027451441915584,0.480985694455663,0.1411513879952402,0.0020359807530590025,0.4630541270337896,0.018127734957458185
2000,0.01,0.5641340826452936,0.6470124187151692,0.5645071155420804,0.626539738761271,0.5703975894055556,0.6011646789082099,0.5628024004338573,0.6710736896571545,0.5631933702526356,0.6510102925531571,0.5650069116558846,0.002764772518209908,0.6393601637189924,0.02376252760897676
2000,0.05,0.3352221591668891,0.5213256689308956,0.34405525585583124,0.501355455834053,0.3403957388392749,0.4881657886718303,0.3289030254939074,0.5325841177666298,0.3392145390074875,0.5272348024824225,0.337558143672678,0.005164803052487531,0.5141331667371662,0.01674154807902465
2000,0.1,0.2237508660709613,0.4772208785482957,0.23043506053088236,0.45966996340658767,0.22579205421308154,0.4456331257204231,0.2182832698910752,0.4917459842350265,0.22472702348750725,0.49509268663712847,0.2245976548387015,0.0039014648482819754,0.4738725277094923,0.01886872387790124
2000,0.2,0.12238207786925806,0.459739638817164,0.12562353828943149,0.4332910744157006,0.12186767294941085,0.4468822981866803,0.12223878602399142,0.4832339860791881,0.1217646594915604,0.4767858977297052,0.12277534692473044,0.0014422283684071614,0.4599865790456876,0.01847751155208027
2250,0.01,0.5462677727134861,0.6355043796594755,0.5480558039053491,0.6154964163480349,0.5521948564982192,0.5899668756896393,0.5458651407527503,0.6583012184489526,0.5448579146171078,0.6375003621155401,0.5474482976973826,0.00258878326223084,0.6273538504523285,0.023088988876303528
2250,0.05,0.3176969153529538,0.5112393601956445,0.32487894652579374,0.49241593871752853,0.32035338914388395,0.480245729339148,0.3139354349640988,0.5260691910080446,0.3215390353810167,0.5210744920274858,0.3196807442735494,0.0036843224577761545,0.5062089422575703,0.017349665856881424
2250,0.1,0.2055970261104156,0.47205749950307946,0.21296857646275988,0.4548984729433043,0.2061912568460498,0.4420859887083562,0.20006700350720358,0.4873374801443127,0.2071302845449124,0.4906798730013655,0.20639082949426824,0.004110335196117983,0.4694118628600837,0.018644019355651832
2250,0.2,0.10734469651581345,0.45874014163771,0.10970525395761896,0.4296199963766499,0.10767230443900666,0.4462888267264474,0.10694684217277842,0.4813428985550961,0.10695684894767336,0.4758522753933106,0.10772518920657817,0.0010260992898505942,0.4583688277378428,0.019005464871554762
