objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.00038575250836238355,0.411953945119963,0.00028593213329403886,0.3679434319510115,0.0003921502548055289,0.3826616495617312,0.0004954246247417692,0.41218705617863466,0.0004081360113496122,0.39585849118443195,0.00039347910651066657,6.66866270862807e-05,0.3941209147991545,0.017111382027804507
reg:squarederror,8,0.9,0.00038677276374373147,0.4073315096166588,0.00028578697508348315,0.38063279292899643,0.00039269785715196606,0.3893695279742125,0.0004956139747898069,0.40412041486980893,0.00040821872496033754,0.40553923907302775,0.00039381805914586495,6.677034338865203e-05,0.39739869689254087,0.010542047025169823
reg:squarederror,8,1.0,0.0003861994771941869,0.4181002125954292,0.0002859391638955262,0.37776730279532866,0.00039198734596329225,0.39188906171438415,0.0004950708141030947,0.40150346347083393,0.00040834019938911853,0.39542779141216483,0.0003935074001090437,6.657594271301398e-05,0.3969375663976281,0.013145119526284478
reg:squarederror,10,0.8,0.00038600881047655064,0.4126588172787909,0.00028532259221812937,0.38473343346582156,0.000391395152192055,0.36889526870423744,0.000495007212972125,0.41347807666154196,0.00040811419648915085,0.3949498905744486,0.00039316959286960217,6.675274232450487e-05,0.39494309733696814,0.016971263067959624
reg:squarederror,10,0.9,0.0003860500243244203,0.4073338042069141,0.00028533352040087796,0.372362872437705,0.00039183638248239483,0.3910482057797114,0.0004944979284551227,0.41061081421462187,0.00040713980520006444,0.4140544835676384,0.00039297153217257607,6.654845830908117e-05,0.39908203604131814,0.015515377670590913
reg:squarederror,10,1.0,0.00038611923705871904,0.412890386479875,0.0002854818550771997,0.3817500359297763,0.00039177392227167764,0.3789077398730028,0.0004952869463866919,0.41047043113270376,0.0004079462895356576,0.38532621460248845,0.0003933216500659892,6.677498533292721e-05,0.3938689616035692,0.014704478476534234
reg:squarederror,12,0.8,0.00038574094096825164,0.4202496395137842,0.0002849030458275809,0.38818719977325183,0.0003913830848060787,0.3826420709827068,0.0004943583596679841,0.4039390670373107,0.0004076109758252844,0.39284213994301326,0.0003927992814190359,6.66739170943669e-05,0.39757202345001336,0.013327893370582383
reg:squarederror,12,0.9,0.00038515888549348065,0.40942870771903817,0.0002848338578125138,0.38649607057528584,0.000391470042947109,0.374035064358119,0.0004943849380607731,0.4143825003277747,0.0004069713828690519,0.40002011326906955,0.0003925638214365857,6.668866786370238e-05,0.3968724912498574,0.014855199004770505
reg:squarederror,12,1.0,0.00038513632644581494,0.42036518256021405,0.0002849900493777516,0.38497757966969404,0.0003912659046603759,0.3808950941902914,0.0004947609070157951,0.40254203753256496,0.00040722884897925776,0.4070362197110751,0.00039267640729579904,6.67655789469319e-05,0.3991632227327679,0.014545656127887687
reg:linear,8,0.8,0.00038575250836238355,0.411953945119963,0.00028593213329403886,0.3679434319510115,0.0003921502548055289,0.3826616495617312,0.0004954246247417692,0.41218705617863466,0.0004081360113496122,0.39585849118443195,0.00039347910651066657,6.66866270862807e-05,0.3941209147991545,0.017111382027804507
reg:linear,8,0.9,0.00038677276374373147,0.4073315096166588,0.00028578697508348315,0.38063279292899643,0.00039269785715196606,0.3893695279742125,0.0004956139747898069,0.40412041486980893,0.00040821872496033754,0.40553923907302775,0.00039381805914586495,6.677034338865203e-05,0.39739869689254087,0.010542047025169823
reg:linear,8,1.0,0.0003861994771941869,0.4181002125954292,0.0002859391638955262,0.37776730279532866,0.00039198734596329225,0.39188906171438415,0.0004950708141030947,0.40150346347083393,0.00040834019938911853,0.39542779141216483,0.0003935074001090437,6.657594271301398e-05,0.3969375663976281,0.013145119526284478
reg:linear,10,0.8,0.00038600881047655064,0.4126588172787909,0.00028532259221812937,0.38473343346582156,0.000391395152192055,0.36889526870423744,0.000495007212972125,0.41347807666154196,0.00040811419648915085,0.3949498905744486,0.00039316959286960217,6.675274232450487e-05,0.39494309733696814,0.016971263067959624
reg:linear,10,0.9,0.0003860500243244203,0.4073338042069141,0.00028533352040087796,0.372362872437705,0.00039183638248239483,0.3910482057797114,0.0004944979284551227,0.41061081421462187,0.00040713980520006444,0.4140544835676384,0.00039297153217257607,6.654845830908117e-05,0.39908203604131814,0.015515377670590913
reg:linear,10,1.0,0.00038611923705871904,0.412890386479875,0.0002854818550771997,0.3817500359297763,0.00039177392227167764,0.3789077398730028,0.0004952869463866919,0.41047043113270376,0.0004079462895356576,0.38532621460248845,0.0003933216500659892,6.677498533292721e-05,0.3938689616035692,0.014704478476534234
reg:linear,12,0.8,0.00038574094096825164,0.4202496395137842,0.0002849030458275809,0.38818719977325183,0.0003913830848060787,0.3826420709827068,0.0004943583596679841,0.4039390670373107,0.0004076109758252844,0.39284213994301326,0.0003927992814190359,6.66739170943669e-05,0.39757202345001336,0.013327893370582383
reg:linear,12,0.9,0.00038515888549348065,0.40942870771903817,0.0002848338578125138,0.38649607057528584,0.000391470042947109,0.374035064358119,0.0004943849380607731,0.4143825003277747,0.0004069713828690519,0.40002011326906955,0.0003925638214365857,6.668866786370238e-05,0.3968724912498574,0.014855199004770505
reg:linear,12,1.0,0.00038513632644581494,0.42036518256021405,0.0002849900493777516,0.38497757966969404,0.0003912659046603759,0.3808950941902914,0.0004947609070157951,0.40254203753256496,0.00040722884897925776,0.4070362197110751,0.00039267640729579904,6.67655789469319e-05,0.3991632227327679,0.014545656127887687
