n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.5678365022042928,0.6657943616720683,0.5716519403631694,0.6681013952315044,0.5748608234916042,0.6263135964740687,0.5751826699795596,0.7195570974170552,0.5659572889437007,0.6805764646113743,0.5710978449964653,0.0036936295784082635,0.6720685830812142,0.029920448777057306
1750,0.05,0.33633062518094053,0.5565005926435603,0.3467634558049798,0.5700572522813202,0.34284583422896553,0.521476059609083,0.3421313837092125,0.6031359481512781,0.3373294812138337,0.5613655768440393,0.3410801560275864,0.0038248712483146836,0.5625070859058562,0.026186391820445076
1750,0.1,0.2376342179251018,0.5224633885878464,0.24028020201172368,0.5324684844421215,0.24088116977751578,0.4861395660908051,0.24324461461674696,0.5741343783501978,0.24190197043686285,0.5251578314329944,0.2407884349535902,0.0018702280793413955,0.528072729780793,0.028069020952010935
1750,0.2,0.1533049515741897,0.5123576502228265,0.15149779643441263,0.5211536421566287,0.15501190934453637,0.47848157075328185,0.15322654048135143,0.5457626421691133,0.15433666847242247,0.5067650131731263,0.1534755732613825,0.0011920187738325332,0.5129041036949953,0.021774463269809235
2000,0.01,0.549965194025613,0.6556150572440897,0.5534263547225374,0.6590287636084534,0.5561697416743396,0.6160269905090833,0.5563000029413663,0.7077730157514139,0.5491308525418307,0.6700133491220351,0.5529984291811374,0.003009963357330961,0.6616914352470151,0.029400748342310976
2000,0.05,0.3180017480680635,0.5503239047570929,0.32520260602160606,0.5618772004622403,0.3237309943277933,0.5154164052808564,0.3233629151317463,0.5950140460382459,0.31974567548345206,0.5531436571395338,0.3220087878065322,0.0026899135955732105,0.5551550427355939,0.025457699902878713
2000,0.1,0.22132661149378638,0.5185548550497375,0.22199250304005844,0.5286979238888622,0.22553607113861435,0.4828380326877408,0.22589082176492464,0.5677541798707605,0.22514049358298482,0.5200244332477462,0.22397730020407375,0.001918849699589862,0.5235738849489694,0.02711218605126234
2000,0.2,0.1390564260279981,0.5099151053487018,0.13756322387921063,0.5178522839644996,0.14069580458608336,0.4758121188108365,0.13999800264027984,0.5447768409358166,0.1398894174592079,0.5055293341308378,0.13944057491855597,0.0010732943775622727,0.5107771366381384,0.02216696913329564
2250,0.01,0.5343640933836132,0.6461481666612915,0.5371719556714233,0.6503453276852393,0.5393580949705662,0.6071279641974133,0.5399275667513916,0.6972747779304802,0.5325741567932877,0.6599614299182819,0.5366791735140564,0.0028348640650760156,0.6521715332785412,0.02885662577513751
2250,0.05,0.301739628162407,0.5433476890638307,0.3082380564512994,0.556900612694963,0.3063861233394246,0.5098815040065865,0.30685987744816806,0.5901835808262992,0.30397314701227107,0.5460723036373637,0.305439366482714,0.0023058503274591942,0.5492771380458086,0.025802712015784688
2250,0.1,0.20684020863073554,0.5143052606032497,0.2070867329581162,0.5268451104916286,0.2102967330045914,0.4789767618122146,0.2104790957248213,0.5646325609171169,0.21007381633323086,0.5146833834727577,0.208955317330299,0.0016332561950499155,0.5198886154593935,0.027504405242032574
2250,0.2,0.1270281169864696,0.5093406947893215,0.12528588464881144,0.5165093565167785,0.12776371844206136,0.4742767488086392,0.12739789738579432,0.5420005793010144,0.12789547680036878,0.5049892515675352,0.12707421885270112,0.0009439180790717362,0.5094233261966578,0.02175517866339448
