n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.48747707084426,0.49471926516766934,0.48867993839608165,0.49879823090396797,0.4869115170286272,0.509648986353578,0.4872740468734593,0.5040245600783906,0.4921667742642238,0.4855961999598937,0.48850186948133045,0.0019261473013679484,0.4985574484926999,0.00819384051766905
1750,0.05,0.414652416232961,0.43452356657444424,0.4148243352310247,0.43523536713536165,0.4124217536888095,0.44353243475431164,0.4129440758200199,0.4441387304848231,0.4178499987731007,0.4198293941871899,0.4145385159491831,0.0019017626677399163,0.43545189862722616,0.008783250458565314
1750,0.1,0.40477007080353483,0.4281624927123256,0.40452667871973336,0.4300677452627527,0.402497732230586,0.4378747785481403,0.4027135487705429,0.4379256397791869,0.40848273939233043,0.4134151515681773,0.4045981539833455,0.0021488683651475337,0.42948916157411654,0.008966173582574656
1750,0.2,0.40293540180184934,0.42893754002759943,0.4026912436073207,0.43131307657444995,0.40065283466607293,0.43884830486444976,0.40094490173856556,0.4389727704366792,0.40676735337802417,0.41299099390318045,0.40279834703836653,0.0021827390726514616,0.4302125371612718,0.00949459349044444
2000,0.01,0.478807224266818,0.4872738939359166,0.4801718034316044,0.4908292406711266,0.4783547999965742,0.501724881067225,0.47868867393184467,0.49630285224515525,0.48362250840299065,0.4775196073926838,0.47992900200596644,0.001948119761771784,0.49073009506242143,0.008226944541687459
2000,0.05,0.4118538783772303,0.4324301931505567,0.41186763075038857,0.4331693752615433,0.40940988610124224,0.4413464897864755,0.4101300635522608,0.44218691007127475,0.4150574825343494,0.41755137475464943,0.41166378826309424,0.0019507554055642564,0.4333368686049,0.008860126363938289
2000,0.1,0.404089459222648,0.4281831926939544,0.40379225666127666,0.42999691663882184,0.40178772441907645,0.4379017638346403,0.40203948288884545,0.4379522999731531,0.40781174648368157,0.41316854755015076,0.4039041339351056,0.0021574248807431635,0.4294405441381441,0.009063228807887048
2000,0.2,0.4028898632197967,0.4290908439959642,0.4026448693621484,0.4315123026448392,0.4006044357075726,0.4390857277684342,0.4008966457197784,0.4391546109978059,0.4067238581395061,0.41310233273136027,0.4027519344297604,0.0021845142341055507,0.43038916362768076,0.009531473055185301
2250,0.01,0.47176849701731227,0.4814160206790135,0.4730771806154915,0.4842855320276156,0.47117162357291886,0.4949119268877989,0.47178346456968473,0.490346752381128,0.47638042735190683,0.4708730285962562,0.47283623862546287,0.001878226578379887,0.4843666521143624,0.008218942769383156
2250,0.05,0.40980953568133766,0.43119373671127664,0.40966338799300817,0.431948963003129,0.407344405594807,0.44003561775547884,0.40785432806947075,0.44054920509119055,0.4130499997680921,0.4160874382367182,0.40954433142134317,0.0020034971073487483,0.43196299215955863,0.008848903882834144
2250,0.1,0.403658300137265,0.4282456259772604,0.4033663633037098,0.4301528545014011,0.4013575853289479,0.43793768562611524,0.4016116091129706,0.4380842952134332,0.40740350647826207,0.4129383362062093,0.40347947287223107,0.002164908056983953,0.4294717595048838,0.00917789797520307
2250,0.2,0.4028696601706765,0.4292225281965275,0.40262507259520813,0.4316023386703101,0.40058486609957134,0.4392233458466278,0.40087721286608996,0.4392967828234725,0.4067044161750981,0.41319916928407685,0.40273224558132875,0.0021845316686926117,0.4305088329642029,0.009546157225928083
