n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.6261748379779536,0.7127674906696059,0.6291878984604596,0.7024964161103556,0.6268109655480953,0.6630555938193339,0.6246019214647879,0.7429960517260895,0.622254665281361,0.710384896489929,0.6258060577465315,0.0023084634625566386,0.7063400897630627,0.025650157533852278
1750,0.05,0.40684005727540196,0.6326596850201165,0.41320798148482246,0.6061307849819155,0.407553655174327,0.5925838644855751,0.40332510430824986,0.6343399702485043,0.4059482216209787,0.6281915090782442,0.40737500397275606,0.0032489723313385076,0.6187811627628712,0.01655037753784256
1750,0.1,0.2880891955344458,0.627120303694164,0.2833702108344985,0.5880936581459303,0.28615346675742354,0.5790209876704637,0.2807112864931007,0.6266127305595374,0.2868822506969971,0.6141080410485462,0.2850412820632931,0.002662977188087239,0.6069911442237284,0.019901178705843754
1750,0.2,0.15235470832532233,0.6424081456821183,0.15286846199713638,0.6087643131455664,0.15182926463244742,0.5853844765452032,0.1500551263469695,0.6298726575965498,0.1491676485458941,0.6268654280297772,0.15125504196955392,0.0014099028869006649,0.618659004199843,0.019810160208449026
2000,0.01,0.606730886179454,0.6998031303531697,0.6103667052276466,0.6898004115552628,0.6060597904989603,0.6493087597237042,0.6056038148664342,0.7279150376711515,0.6023428591192963,0.6982929563985867,0.6062208111783582,0.0025649069478315056,0.693024059140375,0.025347649889104196
2000,0.05,0.386499676523214,0.6317507213119476,0.3920743003138119,0.6024751377086018,0.38797676511772555,0.590226318148305,0.38195801547547537,0.6298910668120018,0.3842168700082754,0.6230010187546998,0.3865451254877004,0.0034376091615558697,0.6154688525471113,0.016345367605140767
2000,0.1,0.26145306648324323,0.6265247292186412,0.2582811827696585,0.5858614267952114,0.25870290239742616,0.5805238451593513,0.2539926278927221,0.6263850619785654,0.2628647672911082,0.6122202225343727,0.2590589093668316,0.0030533702833087355,0.6063030571372284,0.019645069650132716
2000,0.2,0.12964326288517405,0.646534924663015,0.12971759950901887,0.6089457024382868,0.12880639500965965,0.5876560782952347,0.12750505998147227,0.6313872418437891,0.1269175770926808,0.6271500548767841,0.12851797889560113,0.0011292323220281231,0.620334800423422,0.02026159469356307
2250,0.01,0.5904286474349171,0.6898022160840417,0.5937867620182242,0.6791562811802256,0.5898143653844604,0.640467396693617,0.5887109354915074,0.7149790104163463,0.5865633894496943,0.6893070769064219,0.5898608199557607,0.002363594270367411,0.6827423962561305,0.024216404315693333
2250,0.05,0.36751183483885447,0.6309975354947088,0.37231108966185555,0.5992878426202382,0.368308637893504,0.5876428626705431,0.3655023683210155,0.6271081995228717,0.3632921501182924,0.6210114969508552,0.3673852161667044,0.003014341564938301,0.6132095874518434,0.01683998040442129
2250,0.1,0.23703105445306796,0.6257299384685845,0.2382921934934146,0.5859221540098379,0.23641154014066426,0.5810767071699724,0.23099919453693588,0.6237542778645828,0.2398982125212005,0.6142747148448686,0.23652643902905662,0.003010150011780387,0.6061515584715693,0.01895854074276438
2250,0.2,0.11129376322676232,0.6480488892811488,0.11072804546532007,0.6109087644947154,0.11013914162352975,0.5903153041609669,0.10793721858083247,0.6325430753303566,0.10783149250656494,0.6294551776675364,0.10958593228060191,0.0014369039932440307,0.6222542421869448,0.019858967769021987
