n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.4266051640420558,0.4360188862869875,0.42891480538457766,0.43885870106770003,0.42442374978148106,0.45059190836943736,0.4269909089301409,0.44506107583565857,0.42954490055340094,0.4275082144109533,0.42729590573833126,0.001816493365100843,0.43960775719414735,0.007876931842775435
1750,0.05,0.3078702649960327,0.3434147223125361,0.30460339340173515,0.33642112252372913,0.3045803050545012,0.34854263084170206,0.3048410544255255,0.34665103677949166,0.3087463059034904,0.3253901244743432,0.306128264756257,0.0018037198566090542,0.3400839273863604,0.008427274390286822
1750,0.1,0.25416678976399226,0.31120448508939696,0.2522438550599353,0.30563675194493106,0.25240615745112915,0.3158330937835722,0.2527065100414667,0.31630561478143926,0.2563145646223874,0.2955186167882032,0.2535675753877822,0.0015328123423468082,0.3088997124775085,0.007719219848490589
1750,0.2,0.20114588247911383,0.28665360136936985,0.19957899049960134,0.2849890192224473,0.1995862945173393,0.29285960552991014,0.19947754054630085,0.29370937265216057,0.20221459199223704,0.2714101246178504,0.2004006600069185,0.0010987435778078512,0.28592434467834765,0.008009665868519875
2000,0.01,0.4158394171118011,0.42728391989799935,0.4180853622501439,0.4288744549884998,0.4134279887318563,0.4406378769244364,0.4163547709944463,0.4354614597321598,0.41908377828558174,0.4175949833458945,0.41655826347476593,0.0019527941508824319,0.429970538977798,0.007816853701948689
2000,0.05,0.29826710699680664,0.3372826420469849,0.29475133329296477,0.3299161850230159,0.2950030947569727,0.342033201179056,0.2949232902894885,0.34012629430312696,0.29874451771916843,0.3191342887349878,0.29633786861108014,0.0017784076058978248,0.3336985222574343,0.008367221927437853
2000,0.1,0.2437916371239595,0.30579514521486906,0.24206932801938963,0.29988417290820574,0.2423881548458334,0.31055092793852884,0.24269176124236855,0.31115407475719664,0.24567983472284982,0.2899002180096331,0.2433241431908802,0.0013128880680948456,0.3034569077656867,0.007894138683610618
2000,0.2,0.1907425558241146,0.2829351785967529,0.18894242191108732,0.281259079764297,0.1894500974236606,0.28865785362985613,0.1891334667117623,0.29023206427565396,0.19157586456456963,0.2677546339087728,0.18996888128703887,0.0010199647644451174,0.28216776203506655,0.00795370547065483
2250,0.01,0.40667817620698543,0.4198083785045262,0.40871176470415876,0.42027185060977224,0.404347246599663,0.43252290206977295,0.40667928496679184,0.42650043827460327,0.41008031445491866,0.4090351343333354,0.4072993573865036,0.001960302558718376,0.421627740758402,0.007825215329533071
2250,0.05,0.28962808709138943,0.33191831790195875,0.2860153514382387,0.3242970412199717,0.28623188077006306,0.33605560338653384,0.286441898251974,0.33492682691783704,0.290107089654769,0.31384415016421846,0.28768486144128685,0.0017936939213043016,0.3282083879181039,0.00827175619719711
2250,0.1,0.23473303485434785,0.3009432156320128,0.23293085129112848,0.2952206749386484,0.23357433807585196,0.30592132247737597,0.2338782728318952,0.306601871434846,0.23658652484742568,0.2858127953153097,0.23434060438012985,0.0012638416597048024,0.2988999759596386,0.007714983893855958
2250,0.2,0.18141849583059888,0.27993566835122663,0.17963538767277845,0.2777585180613486,0.18010749664039724,0.2848569910178867,0.1799558931642384,0.28689975087274144,0.18214335322272018,0.26505267770540025,0.18065212530614666,0.0009618939103671169,0.27890072120172077,0.0076629717224190475
