objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.7694693367200424,0.8988566544870088,0.7783000123733288,0.873248720753937,0.7868991215624794,0.8182363808707482,0.7699275188687945,0.8903064728284867,0.777046937642474,0.871209059562438,0.7763285854334239,0.006390019314652199,0.8703714577005236,0.02805657755222866
reg:squarederror,8,0.9,0.7694695725417371,0.8995451113532623,0.7783006612740905,0.87248030964566,0.7869000771483307,0.8174958397505591,0.7699265410973735,0.8904986124719525,0.7770467122677115,0.8739516719726552,0.7763287128658486,0.006390515719371844,0.8707943090388179,0.028525099735927355
reg:squarederror,8,1.0,0.7694699145383345,0.9002140467305544,0.7783005119500223,0.8716153698606173,0.7868996067891145,0.8178239080216786,0.7699265261971331,0.890611479991262,0.7770471363417079,0.8736749899146582,0.7763287391632624,0.0063902899917153335,0.870787958903754,0.028541467642312923
reg:squarederror,10,0.8,0.7694689840353476,0.8985533175873294,0.7782996065988379,0.8735516897950475,0.7868986788563138,0.8178973468073423,0.7699258398878612,0.891394216086591,0.7770370804094383,0.8730898923703392,0.7763260379575597,0.006390039341783665,0.8708972925293299,0.028304865881192853
reg:squarederror,10,0.9,0.7694689839521246,0.8996793811012246,0.7782996221511493,0.8785204246699955,0.7868989167666124,0.8184892127513562,0.7699258070810218,0.8919417716581559,0.7770378111834925,0.8755445260301296,0.77632622822688,0.006390141887793855,0.8728350632421723,0.02856158152674915
reg:squarederror,10,1.0,0.7694689623580335,0.8996528293867413,0.7783001161312215,0.8777542722034112,0.7868987341281746,0.8187054262378735,0.7699258043195761,0.8921309029639024,0.7770379452989252,0.8767836766636408,0.7763263124471862,0.006390120140282548,0.8730054214911138,0.028499770767008874
reg:squarederror,12,0.8,0.7694689411235727,0.8980711935568082,0.7782996034171608,0.8749930053491775,0.7868986518132592,0.819511533255494,0.7699257991932567,0.891827519405419,0.7770352683471914,0.8746727255693492,0.7763256527788881,0.0063900072707249195,0.8718151954272495,0.02772654893699052
reg:squarederror,12,0.9,0.769468963029321,0.8992519898771608,0.7782995791537177,0.8749933063519564,0.7868986623641432,0.8175181115864222,0.7699257619115768,0.8917063063979407,0.7770357259554018,0.8774013107758745,0.776325738482832,0.006390022196170145,0.8721742049978708,0.028765492984935137
reg:squarederror,12,1.0,0.7694689702215203,0.8999426916914748,0.7782996342125974,0.8787595304734539,0.7868986525935471,0.817967490016971,0.7699258061904952,0.8928900319828531,0.777036007550919,0.8763262048268454,0.7763258141538157,0.006390018209689572,0.8731771897983197,0.028962658757768083
reg:linear,8,0.8,0.7694693367200424,0.8988566544870088,0.7783000123733288,0.873248720753937,0.7868991215624794,0.8182363808707482,0.7699275188687945,0.8903064728284867,0.777046937642474,0.871209059562438,0.7763285854334239,0.006390019314652199,0.8703714577005236,0.02805657755222866
reg:linear,8,0.9,0.7694695725417371,0.8995451113532623,0.7783006612740905,0.87248030964566,0.7869000771483307,0.8174958397505591,0.7699265410973735,0.8904986124719525,0.7770467122677115,0.8739516719726552,0.7763287128658486,0.006390515719371844,0.8707943090388179,0.028525099735927355
reg:linear,8,1.0,0.7694699145383345,0.9002140467305544,0.7783005119500223,0.8716153698606173,0.7868996067891145,0.8178239080216786,0.7699265261971331,0.890611479991262,0.7770471363417079,0.8736749899146582,0.7763287391632624,0.0063902899917153335,0.870787958903754,0.028541467642312923
reg:linear,10,0.8,0.7694689840353476,0.8985533175873294,0.7782996065988379,0.8735516897950475,0.7868986788563138,0.8178973468073423,0.7699258398878612,0.891394216086591,0.7770370804094383,0.8730898923703392,0.7763260379575597,0.006390039341783665,0.8708972925293299,0.028304865881192853
reg:linear,10,0.9,0.7694689839521246,0.8996793811012246,0.7782996221511493,0.8785204246699955,0.7868989167666124,0.8184892127513562,0.7699258070810218,0.8919417716581559,0.7770378111834925,0.8755445260301296,0.77632622822688,0.006390141887793855,0.8728350632421723,0.02856158152674915
reg:linear,10,1.0,0.7694689623580335,0.8996528293867413,0.7783001161312215,0.8777542722034112,0.7868987341281746,0.8187054262378735,0.7699258043195761,0.8921309029639024,0.7770379452989252,0.8767836766636408,0.7763263124471862,0.006390120140282548,0.8730054214911138,0.028499770767008874
reg:linear,12,0.8,0.7694689411235727,0.8980711935568082,0.7782996034171608,0.8749930053491775,0.7868986518132592,0.819511533255494,0.7699257991932567,0.891827519405419,0.7770352683471914,0.8746727255693492,0.7763256527788881,0.0063900072707249195,0.8718151954272495,0.02772654893699052
reg:linear,12,0.9,0.769468963029321,0.8992519898771608,0.7782995791537177,0.8749933063519564,0.7868986623641432,0.8175181115864222,0.7699257619115768,0.8917063063979407,0.7770357259554018,0.8774013107758745,0.776325738482832,0.006390022196170145,0.8721742049978708,0.028765492984935137
reg:linear,12,1.0,0.7694689702215203,0.8999426916914748,0.7782996342125974,0.8787595304734539,0.7868986525935471,0.817967490016971,0.7699258061904952,0.8928900319828531,0.777036007550919,0.8763262048268454,0.7763258141538157,0.006390018209689572,0.8731771897983197,0.028962658757768083
