n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.8257055705810701,0.909655622327813,0.8356167355266798,0.876665407645438,0.8434433569835226,0.8235672766897174,0.8245123589724469,0.9028262320275552,0.8303415684511212,0.8860858396889776,0.8319239181029682,0.006963293153626471,0.8797600756759003,0.030440151763501924
1750,0.05,0.773932803324954,0.8878602996233124,0.781882386194807,0.8633258508281434,0.7907899938199262,0.8052222520028692,0.773986915373759,0.8759433514661116,0.7811216755075847,0.8607654425760025,0.7803427548442061,0.006222638639108866,0.8586234392992879,0.028401271154525315
1750,0.1,0.7701439414231432,0.8956731867460777,0.778856818228605,0.8696106202093626,0.7873690931652957,0.8126483023476593,0.7705838504252999,0.8830785461050018,0.7778758575360397,0.8719091637123548,0.7769659121556767,0.006322969209108356,0.8665839638240913,0.028512552030470657
1750,0.2,0.769495885881239,0.9015284071395276,0.7783314194271135,0.8780554046880932,0.7869218316366985,0.8203814595200355,0.769953850539177,0.8879374443843339,0.7770852084120071,0.8753240445053531,0.776357639179247,0.006389358262029388,0.8726453520474686,0.027698510734216253
2000,0.01,0.8185371702371232,0.9052012534086636,0.8276506925751227,0.8713458808928326,0.8360835751644943,0.8189932481965542,0.8171440728017784,0.8972958484115731,0.8233145546021942,0.8811655260360003,0.8245460130761424,0.006858072262615873,0.8748003513891248,0.030322083738852073
2000,0.05,0.7727899922015629,0.8887058574936486,0.7808437035831088,0.8652876038083037,0.789623448829789,0.8066232219122861,0.772979009996139,0.877088517960041,0.7800915658291963,0.8617688425683183,0.7792655440879592,0.006195359119066071,0.8598948087485194,0.02827067870288757
2000,0.1,0.7699035235680753,0.8971745828744538,0.7786468026973276,0.8717166383293256,0.7871868453456295,0.8139810397145977,0.7703579836799215,0.8845485197113366,0.7776123417956791,0.8727924198629924,0.7767414994173267,0.006340362536689433,0.868042640098541,0.028565116693530044
2000,0.2,0.7694817947503984,0.9018547743691437,0.7783140408429109,0.8787167501996062,0.7869089724318372,0.8209044676167347,0.7699388908818555,0.8884454764540919,0.777059191751722,0.8759001398943699,0.7763405781317448,0.0063894667665938265,0.8731643217067893,0.027662473776648905
2250,0.01,0.8128307428027941,0.9019435703626193,0.8213735258629907,0.8679676899039219,0.8293994148382724,0.8139100246462863,0.8111578426772138,0.8936643264507972,0.8174218730190143,0.8774854318918404,0.818436679840057,0.006545906455128982,0.870994208651093,0.030924737961011684
2250,0.05,0.7718728303190092,0.8898172649514219,0.7801874960343858,0.8670196120117636,0.7888649723082938,0.8077492522456635,0.7721734094550965,0.8778984072717564,0.7793790598378749,0.862776105243091,0.778495553590932,0.006244967046623497,0.8610521283447394,0.02825246805425553
2250,0.1,0.7697263495266372,0.8981490805430892,0.7785249394612223,0.8728424828638482,0.787084214664291,0.8151349613258381,0.770208752270565,0.8857921266816142,0.7774284879418657,0.8738124981246234,0.7765945487729161,0.006362476107864104,0.8691462299078025,0.028533856042240877
2250,0.2,0.7694746972258006,0.9021494299016652,0.7783065424194329,0.879138682063465,0.7869035648623465,0.8212370374303823,0.7699314395600277,0.8888384705519253,0.7770484784108532,0.8763903550679111,0.7763329444956921,0.0063899908222246555,0.8735507950030698,0.02766807458528954
