n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.6093653087131344,0.5980711510886213,0.6088710796893751,0.6003885455588927,0.602432258068193,0.625747502578976,0.6041171427628615,0.620227751692739,0.6076181325184161,0.6044571450443837,0.6064807843503961,0.0027314801875205513,0.6097784191927225,0.011115268649703408
1750,0.05,0.6075871979481023,0.5980909875097994,0.6072971854090913,0.5989321762598501,0.6007957008915915,0.6255575315282014,0.6024190000040451,0.6186155136419449,0.6060708677844423,0.603999003829355,0.6048339904074546,0.0027319336699913135,0.6090390425538301,0.011063271870234846
1750,0.1,0.6075860868133062,0.5981084749558652,0.6072954536412575,0.5989819099847176,0.6007861884009835,0.6256980676016649,0.6024178644313462,0.6186390338057108,0.60606980091409,0.6040231133277412,0.6048310788401967,0.0027343147922897514,0.60909011993514,0.01109461736711713
1750,0.2,0.607586084646039,0.5981102009602789,0.6072954506317402,0.5989836133412125,0.6007861837056905,0.6256971050315692,0.6024178641008091,0.6186374300543197,0.6060697989569508,0.60402323390969,0.6048310764082458,0.002734315083246678,0.609090316659414,0.011093390054747233
2000,0.01,0.6088844395076843,0.5978364545312492,0.6083628984112838,0.5998847836321497,0.6019802092161334,0.6254679070556003,0.6036389405517579,0.6197464464460459,0.6071557379806787,0.6041649675795188,0.6060044451335076,0.002719273113302654,0.6094201118489128,0.011107520511386283
2000,0.05,0.6075865668929773,0.5980980556023521,0.6072963660727776,0.5989426731220865,0.6007940670939191,0.6255675186844581,0.6024182909277626,0.618625755149337,0.6060702554321251,0.6040069554836758,0.6048331092839123,0.0027322116649553057,0.6090481916083819,0.01106398603144337
2000,0.1,0.6075860868133062,0.5981084749558652,0.6072954536412575,0.5989819099847176,0.6007861884009835,0.6256980676016649,0.6024178644313462,0.6186390338057108,0.60606980091409,0.6040231133277412,0.6048310788401967,0.0027343147922897514,0.60909011993514,0.01109461736711713
2000,0.2,0.607586084646039,0.5981102009602789,0.6072954506317402,0.5989836133412125,0.6007861837056905,0.6256971050315692,0.6024178641008091,0.6186374300543197,0.6060697989569508,0.60402323390969,0.6048310764082458,0.002734315083246678,0.609090316659414,0.011093390054747233
2250,0.01,0.6085425384276756,0.5977158977754337,0.6080340016056119,0.5995824326707597,0.6016682254524999,0.6252777361400674,0.6032969904021629,0.6194091637772862,0.6068611585778532,0.6039793309919688,0.6056805828931606,0.0027167500238229705,0.6091929122711032,0.011084745945395005
2250,0.05,0.6075862445404413,0.598103684424236,0.6072959796325523,0.5989531963186427,0.6007929355215901,0.6255770023346191,0.6024180438536709,0.6186304617234237,0.6060700380903512,0.6040118821963274,0.6048326483277212,0.0027324355789973324,0.6090552453994498,0.011064147646332104
2250,0.1,0.6075860868133062,0.5981084749558652,0.6072954536412575,0.5989819099847176,0.6007861884009835,0.6256980676016649,0.6024178644313462,0.6186390338057108,0.60606980091409,0.6040231133277412,0.6048310788401967,0.0027343147922897514,0.60909011993514,0.01109461736711713
2250,0.2,0.607586084646039,0.5981102009602789,0.6072954506317402,0.5989836133412125,0.6007861837056905,0.6256971050315692,0.6024178641008091,0.6186374300543197,0.6060697989569508,0.60402323390969,0.6048310764082458,0.002734315083246678,0.609090316659414,0.011093390054747233
