objective,max_depth,colsample_bytree,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
reg:squarederror,8,0.8,0.6075861052009225,0.598110416643917,0.6072954542020288,0.5989816902320035,0.6007862155482722,0.6256935034111564,0.6024178692208657,0.6186377592936495,0.6060697981576539,0.6040241298639867,0.6048310884659486,0.0027343094717484973,0.6090894998889426,0.011092594368109712
reg:squarederror,8,0.9,0.6075861472054602,0.598111255837437,0.6072954547684544,0.5989793711073456,0.6007862190103801,0.6256933593068448,0.6024178641810414,0.6186385649747929,0.6060697985514615,0.6040238813678946,0.6048310967433596,0.00273431793939736,0.6090892865188631,0.01109296920388143
reg:squarederror,8,1.0,0.6075861071630405,0.59811153916846,0.6072954535036017,0.598983282619752,0.6007864451314647,0.6256789238554207,0.6024178995547376,0.6186323093041988,0.606069800265022,0.60402382542114,0.6048311411235734,0.0027342366536863335,0.6090859760737943,0.011086806969325163
reg:squarederror,10,0.8,0.6075861074512577,0.5981097518043156,0.6072954534800334,0.598981774781084,0.6007863630685221,0.6256833528710717,0.6024178642439,0.6186394259942151,0.6060698014309565,0.6040234591519561,0.6048311179349339,0.002734267325038465,0.6090875529205285,0.011090020469430707
reg:squarederror,10,0.9,0.6075861403303991,0.5981108957271918,0.6072954531721692,0.5989817758969236,0.6007866038373849,0.6256747636560542,0.6024178638449812,0.6186385395910028,0.6060697989304323,0.6040234703865743,0.6048311720230733,0.002734202506871857,0.6090858890515494,0.011087069557133383
reg:squarederror,10,1.0,0.6075863186688402,0.5981134022929543,0.6072954509177103,0.5989844040868401,0.6007865718690903,0.6256761579497508,0.6024178754809907,0.6186367944789846,0.6060697998937887,0.6040236761253418,0.6048312033660841,0.002734245530784014,0.6090868869867744,0.011086192091869274
reg:squarederror,12,0.8,0.607586127174151,0.5981105841178612,0.6072954544053772,0.5989813309900394,0.6007863290583398,0.625685099463289,0.602417866366891,0.6186391960749185,0.6060698000031941,0.6040235670691004,0.6048311154015906,0.002734281024357458,0.6090879555430416,0.01109040987415591
reg:squarederror,12,0.9,0.607586222826965,0.5981122529043101,0.6072954525808063,0.598982311633325,0.6007862502499532,0.6256888096261163,0.6024178802539814,0.6186373366019738,0.6060698036703009,0.6040230134949223,0.6048311219164013,0.002734321168320686,0.6090887448521295,0.011090741697252195
reg:squarederror,12,1.0,0.6075861213221361,0.5981103584481046,0.6072954514169283,0.5989833217809535,0.6007864857972013,0.6256781251123529,0.6024178637951668,0.6186391503136283,0.6060697995065242,0.6040237554501727,0.6048311443675913,0.002734233343332662,0.6090869422210424,0.011087979317940585
reg:linear,8,0.8,0.6075861052009225,0.598110416643917,0.6072954542020288,0.5989816902320035,0.6007862155482722,0.6256935034111564,0.6024178692208657,0.6186377592936495,0.6060697981576539,0.6040241298639867,0.6048310884659486,0.0027343094717484973,0.6090894998889426,0.011092594368109712
reg:linear,8,0.9,0.6075861472054602,0.598111255837437,0.6072954547684544,0.5989793711073456,0.6007862190103801,0.6256933593068448,0.6024178641810414,0.6186385649747929,0.6060697985514615,0.6040238813678946,0.6048310967433596,0.00273431793939736,0.6090892865188631,0.01109296920388143
reg:linear,8,1.0,0.6075861071630405,0.59811153916846,0.6072954535036017,0.598983282619752,0.6007864451314647,0.6256789238554207,0.6024178995547376,0.6186323093041988,0.606069800265022,0.60402382542114,0.6048311411235734,0.0027342366536863335,0.6090859760737943,0.011086806969325163
reg:linear,10,0.8,0.6075861074512577,0.5981097518043156,0.6072954534800334,0.598981774781084,0.6007863630685221,0.6256833528710717,0.6024178642439,0.6186394259942151,0.6060698014309565,0.6040234591519561,0.6048311179349339,0.002734267325038465,0.6090875529205285,0.011090020469430707
reg:linear,10,0.9,0.6075861403303991,0.5981108957271918,0.6072954531721692,0.5989817758969236,0.6007866038373849,0.6256747636560542,0.6024178638449812,0.6186385395910028,0.6060697989304323,0.6040234703865743,0.6048311720230733,0.002734202506871857,0.6090858890515494,0.011087069557133383
reg:linear,10,1.0,0.6075863186688402,0.5981134022929543,0.6072954509177103,0.5989844040868401,0.6007865718690903,0.6256761579497508,0.6024178754809907,0.6186367944789846,0.6060697998937887,0.6040236761253418,0.6048312033660841,0.002734245530784014,0.6090868869867744,0.011086192091869274
reg:linear,12,0.8,0.607586127174151,0.5981105841178612,0.6072954544053772,0.5989813309900394,0.6007863290583398,0.625685099463289,0.602417866366891,0.6186391960749185,0.6060698000031941,0.6040235670691004,0.6048311154015906,0.002734281024357458,0.6090879555430416,0.01109040987415591
reg:linear,12,0.9,0.607586222826965,0.5981122529043101,0.6072954525808063,0.598982311633325,0.6007862502499532,0.6256888096261163,0.6024178802539814,0.6186373366019738,0.6060698036703009,0.6040230134949223,0.6048311219164013,0.002734321168320686,0.6090887448521295,0.011090741697252195
reg:linear,12,1.0,0.6075861213221361,0.5981103584481046,0.6072954514169283,0.5989833217809535,0.6007864857972013,0.6256781251123529,0.6024178637951668,0.6186391503136283,0.6060697995065242,0.6040237554501727,0.6048311443675913,0.002734233343332662,0.6090869422210424,0.011087979317940585
