n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.6267861791513857,0.7135252877031651,0.6377648101355238,0.6953895286735013,0.6298435865497661,0.6652279665107127,0.6270407712820525,0.7451204849267853,0.6321528004496516,0.713507981292595,0.6307176295136759,0.004036384764657267,0.706554249821352,0.026141220060708226
1750,0.05,0.4014220530464141,0.6022549945187505,0.4025028728539434,0.5638928439527712,0.40931150594956167,0.5559302086903637,0.3975580469464987,0.6147650917891707,0.4014808499671869,0.6005852668182415,0.40245506575272094,0.0038212579742396328,0.5874856811538595,0.0231787308369128
1750,0.1,0.2854674792112573,0.5661118688707503,0.2865744436554138,0.5279968147729966,0.28895170495455597,0.523953839210703,0.2783187168126886,0.5838445525847274,0.2800400335575396,0.5676285910401104,0.2838704756382911,0.004029269596485346,0.5539071332958576,0.023672885245638438
1750,0.2,0.1550866956577347,0.5653888327578365,0.16248130269136776,0.5100254148370984,0.16444664859182817,0.5220982898472712,0.15677169634350518,0.5810973476847817,0.15452765680100924,0.557801114295756,0.15866280001708902,0.004037278090984368,0.5472821998845487,0.02684868448169308
2000,0.01,0.6084742835236349,0.7018147060037893,0.616476115390632,0.6801393637939527,0.611227921446359,0.6530891088197202,0.6088893245796715,0.7324540255149588,0.6119779815717623,0.7004231409528169,0.6114091253024119,0.0028633376606864358,0.6935840690170475,0.026252587332370507
2000,0.05,0.3795557008716345,0.5938993869421324,0.38051459426917944,0.557213664650349,0.3884862334274678,0.5486945090609158,0.376378107967574,0.6056409122547588,0.3797641783751836,0.5934001626016261,0.3809397629822079,0.004030789207647841,0.5797697271019565,0.022490884419868195
2000,0.1,0.2615235332425574,0.5598076675620447,0.2630617358526955,0.5235755626774274,0.26598386465931084,0.5201909502669483,0.2539972669926202,0.580534246121083,0.25944725618115766,0.563845539153163,0.26080273138566834,0.004015431661310601,0.5495907931561332,0.023690599681008517
2000,0.2,0.1327294416337982,0.5640263699330751,0.14165081334896262,0.508497225575144,0.14375790316873568,0.522380020280354,0.1348645353391043,0.5773356374130664,0.13412050363570827,0.5599098726562807,0.13742463942526184,0.004415588391743575,0.546429825171584,0.026320313544821873
2250,0.01,0.5923432083332604,0.6916040304684388,0.5986314131367535,0.6667250969548486,0.5948255348193167,0.6420162764864542,0.5926382839006962,0.7206933966689051,0.59408634714746,0.6886869320053222,0.5945049574674973,0.0022566909559461616,0.6819451465167937,0.026329212563930157
2250,0.05,0.3597542460301782,0.5873033210099708,0.3611986631301229,0.5515624256633564,0.3679950243924568,0.5423224721776895,0.3566732612825949,0.6001607444461137,0.3598323427376208,0.58808022481547,0.3610907075145947,0.003756719004363298,0.5738858376225201,0.022655952756513588
2250,0.1,0.24118215475524757,0.5577472862731258,0.24200411430712643,0.5196194912524666,0.24262791332262315,0.5150449067547397,0.2337475901304362,0.5787137353359687,0.2407348469951836,0.5610127981690225,0.24005932390212342,0.003222884580903792,0.5464276435570646,0.02484675418568925
2250,0.2,0.11587451056619016,0.5632752357560953,0.12321366905402645,0.5056083894788926,0.12458523244564083,0.5238867995206502,0.11728991057451035,0.5754732596703671,0.11596736554676913,0.560260333811841,0.11938613763742738,0.00374417624490249,0.5457008036475692,0.026421552452847677
